gene	cell_type	disease_state	n_cells	mean	median	pct_expressing	n_nonzero
COLEC10	leukocyte	T2D	304	0.0	0.0	0.0	0
COLEC10	mesenchymal cell	AAB	1571	0.0	0.0	0.0	0
COLEC10	mesenchymal cell	Control	4411	0.0011335298186168075	0.0	0.11335298118340513	5
COLEC10	mesenchymal cell	T1D	1132	0.0017667844658717513	0.0	0.17667844522968199	2
COLEC10	mesenchymal cell	T2D	2473	0.0008087343303486705	0.0	0.08087343307723413	2
COLEC10	unknown	AAB	901	0.0011098779505118728	0.0	0.11098779134295228	1
COLEC10	unknown	Control	3424	0.0	0.0	0.0	0
COLEC10	unknown	T1D	1206	0.0008291873964481056	0.0	0.08291873963515754	1
COLEC10	unknown	T2D	1828	0.0010940919164568186	0.0	0.10940919037199125	2
DGKQ	PP cell	AAB	447	0.03803132101893425	0.0	3.803131991051454	17
DGKQ	PP cell	Control	1402	0.025677602738142014	0.0	2.4964336661911553	35
DGKQ	PP cell	T1D	362	0.04696132615208626	0.0	4.696132596685083	17
DGKQ	PP cell	T2D	614	0.011400651186704636	0.0	1.1400651465798046	7
DGKQ	acinar cell	AAB	6645	0.04394281283020973	0.0	4.2738901429646345	284
DGKQ	acinar cell	Control	25693	0.031526096165180206	0.0	2.9852489004787297	767
DGKQ	acinar cell	T1D	11264	0.058327414095401764	0.0	5.4421164772727275	613
DGKQ	acinar cell	T2D	15892	0.04197080433368683	0.0	3.970551220739995	631
DGKQ	alpha cell	AAB	8759	0.0240895077586174	0.0	2.3061993378239527	202
DGKQ	alpha cell	Control	31545	0.020415280014276505	0.0	1.971786336978919	622
DGKQ	alpha cell	T1D	8175	0.02899082563817501	0.0	2.8501529051987764	233
DGKQ	alpha cell	T2D	16634	0.024948900565505028	0.0	2.3686425393771793	394
DGKQ	beta cell	AAB	8523	0.029332393780350685	0.0	2.8041769330048103	239
DGKQ	beta cell	Control	27160	0.022643594071269035	0.0	2.1723122238586154	590
DGKQ	beta cell	T1D	715	0.0559440553188324	0.0	5.454545454545454	39
DGKQ	beta cell	T2D	8161	0.028182821348309517	0.0	2.6344810684965076	215
DGKQ	delta cell	AAB	655	0.04122137278318405	0.0	3.816793893129771	25
DGKQ	delta cell	Control	3358	0.019952353090047836	0.0	1.9356759976176294	65
DGKQ	delta cell	T1D	737	0.032564450055360794	0.0	3.2564450474898234	24
DGKQ	delta cell	T2D	919	0.04787812754511833	0.0	4.352557127312296	40
DGKQ	duct epithelial cell	AAB	3313	0.08843947947025299	0.0	8.028976758225173	266
DGKQ	duct epithelial cell	Control	6724	0.07495538145303726	0.0	6.9006543723973826	464
DGKQ	duct epithelial cell	T1D	5311	0.06910186260938644	0.0	6.458294106571268	343
DGKQ	duct epithelial cell	T2D	4877	0.06909985840320587	0.0	6.192331351240517	302
DGKQ	endothelial cell	AAB	913	0.016429353505373	0.0	1.642935377875137	15
DGKQ	endothelial cell	Control	2744	0.01858600601553917	0.0	1.639941690962099	45
DGKQ	endothelial cell	T1D	945	0.020105820149183273	0.0	2.0105820105820107	19
DGKQ	endothelial cell	T2D	1250	0.018400000408291817	0.0	1.8399999999999999	23
DGKQ	epsilon cell	AAB	35	0.0	0.0	0.0	0
DGKQ	epsilon cell	Control	97	0.09278350323438644	0.0	9.278350515463918	9
DGKQ	epsilon cell	T1D	41	0.04878048598766327	0.0	4.878048780487805	2
DGKQ	epsilon cell	T2D	23	0.043478261679410934	0.0	4.3478260869565215	1
DGKQ	leukocyte	AAB	136	0.029411764815449715	0.0	2.941176470588235	4
DGKQ	leukocyte	Control	529	0.018903592601418495	0.0	1.890359168241966	10
DGKQ	leukocyte	T1D	229	0.052401747554540634	0.0	4.8034934497816595	11
DGKQ	leukocyte	T2D	304	0.01315789483487606	0.0	1.3157894736842104	4
DGKQ	mesenchymal cell	AAB	1571	0.0388287715613842	0.0	3.755569700827498	59
DGKQ	mesenchymal cell	Control	4411	0.04602130874991417	0.0	4.216730900022671	186
DGKQ	mesenchymal cell	T1D	1132	0.03356890380382538	0.0	3.2685512367491167	37
DGKQ	mesenchymal cell	T2D	2473	0.041649818420410156	0.0	3.962798220784472	98
DGKQ	unknown	AAB	901	0.0077691455371677876	0.0	0.776914539400666	7
DGKQ	unknown	Control	3424	0.006717289797961712	0.0	0.6133177570093458	21
DGKQ	unknown	T1D	1206	0.006633499171584845	0.0	0.6633499170812603	8
DGKQ	unknown	T2D	1828	0.005470459349453449	0.0	0.5470459518599562	10
HLA-DQA1	PP cell	AAB	447	0.0	0.0	0.0	0
HLA-DQA1	PP cell	Control	1402	0.0	0.0	0.0	0
HLA-DQA1	PP cell	T1D	362	0.0	0.0	0.0	0
HLA-DQA1	PP cell	T2D	614	0.0	0.0	0.0	0
HLA-DQA1	acinar cell	AAB	6645	0.006170052569359541	0.0	0.3160270880361174	21
HLA-DQA1	acinar cell	Control	25693	0.008406959474086761	0.0	0.38921106916280696	100
HLA-DQA1	acinar cell	T1D	11264	0.0032848010305315256	0.0	0.23082386363636365	26
HLA-DQA1	acinar cell	T2D	15892	0.015919959172606468	0.0	0.8935313365215202	142
HLA-DQA1	alpha cell	AAB	8759	0.00022833656112197787	0.0	0.022833656810138145	2
HLA-DQA1	alpha cell	Control	31545	0.0004755111876875162	0.0	0.034870819464257415	11
HLA-DQA1	alpha cell	T1D	8175	0.0011009174631908536	0.0	0.03669724770642202	3
HLA-DQA1	alpha cell	T2D	16634	0.0018035349203273654	0.0	0.06011783094865938	10
HLA-DQA1	beta cell	AAB	8523	0.0009386366582475603	0.0	0.08213070515076851	7
HLA-DQA1	beta cell	Control	27160	0.0005154639366082847	0.0	0.04050073637702504	11
HLA-DQA1	beta cell	T1D	715	0.002797202905640006	0.0	0.27972027972027974	2
HLA-DQA1	beta cell	T2D	8161	0.0009802720742300153	0.0	0.08577380223011886	7
HLA-DQA1	delta cell	AAB	655	0.0	0.0	0.0	0
HLA-DQA1	delta cell	Control	3358	0.0011911852052435279	0.0	0.08933889219773675	3
HLA-DQA1	delta cell	T1D	737	0.0	0.0	0.0	0
HLA-DQA1	delta cell	T2D	919	0.0	0.0	0.0	0
HLA-DQA1	duct epithelial cell	AAB	3313	0.03742831200361252	0.0	2.2939933594929065	76
HLA-DQA1	duct epithelial cell	Control	6724	0.012046401388943195	0.0	0.74360499702558	50
HLA-DQA1	duct epithelial cell	T1D	5311	0.004518922884017229	0.0	0.24477499529278854	13
HLA-DQA1	duct epithelial cell	T2D	4877	0.015583350323140621	0.0	0.8611851548082838	42
HLA-DQA1	endothelial cell	AAB	913	0.04162102937698364	0.0	2.7382256297918945	25
HLA-DQA1	endothelial cell	Control	2744	0.025510204955935478	0.0	1.7857142857142856	49
HLA-DQA1	endothelial cell	T1D	945	0.045502644032239914	0.0	3.5978835978835977	34
