gene	cell_type	AAB_vs_Control	tau	top_celltype	above_floor	call	is_called_ct	confident_call
AIRE	leukocyte	0.0	0.9245374490702104	epsilon cell	False	below detection	False	False
AIRE	mesenchymal cell	-0.0018549601081758738	0.9245374490702104	epsilon cell	False	below detection	False	False
AIRE	unknown	-0.00018820632249116898	0.9245374490702104	epsilon cell	False	below detection	False	False
FAP	PP cell	-0.006723649334162474	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	acinar cell	-0.0024728449061512947	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	alpha cell	0.08247068524360657	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	beta cell	-0.012020700611174107	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	delta cell	-0.017880944535136223	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	duct epithelial cell	-0.003373525571078062	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	endothelial cell	0.01678122766315937	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	epsilon cell	0.0	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	leukocyte	0.0014618048444390297	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
FAP	mesenchymal cell	0.09675964713096619	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	True	True
FAP	unknown	0.001580576878041029	0.9231446027930298	mesenchymal cell	True	mesenchymal cell	False	True
CAMK4	PP cell	-4.2029299947898835e-05	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	acinar cell	0.0003978193853981793	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	alpha cell	-0.001042612362653017	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	beta cell	-0.0008812437299638987	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	delta cell	-0.0013151788152754307	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	duct epithelial cell	0.0009476970881223679	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	endothelial cell	0.00943044014275074	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	epsilon cell	0.0	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	leukocyte	-0.0014440566301345825	0.9218178995582592	mesenchymal cell	False	below detection	False	False
CAMK4	mesenchymal cell	0.011900302022695541	0.9218178995582592	mesenchymal cell	False	below detection	True	False
CAMK4	unknown	0.004106826148927212	0.9218178995582592	mesenchymal cell	False	below detection	False	False
SIRPG	PP cell	0.0	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	acinar cell	0.0	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	alpha cell	0.0	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	beta cell	-9.030528417497408e-06	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	delta cell	0.0	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	duct epithelial cell	0.0	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	endothelial cell	0.0	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	epsilon cell	0.0	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	leukocyte	0.0	0.9216211252309388	leukocyte	False	below detection	True	False
SIRPG	mesenchymal cell	-6.75516203045845e-05	0.9216211252309388	leukocyte	False	below detection	False	False
SIRPG	unknown	0.0034965048544108868	0.9216211252309388	leukocyte	False	below detection	False	False
PRR15L	PP cell	0.005613405257463455	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	acinar cell	0.0026645027101039886	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	alpha cell	0.004354268312454224	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	beta cell	0.038916073739528656	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	delta cell	0.020767703652381897	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	duct epithelial cell	0.05376344919204712	0.92109601441457	duct epithelial cell	False	below detection	True	False
PRR15L	endothelial cell	0.0	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	epsilon cell	-0.002062937943264842	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	leukocyte	0.0	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	mesenchymal cell	-0.0001957128115464002	0.92109601441457	duct epithelial cell	False	below detection	False	False
PRR15L	unknown	0.003089205827564001	0.92109601441457	duct epithelial cell	False	below detection	False	False
LRP1B	PP cell	0.010713114403188229	0.916588573263026	PP cell	False	below detection	True	False
LRP1B	acinar cell	-0.00277208024635911	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	alpha cell	-0.001255547977052629	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	beta cell	3.560603363439441e-05	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	delta cell	-0.0020450239535421133	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	duct epithelial cell	0.0017833346500992775	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	endothelial cell	0.0	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	epsilon cell	0.0	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	leukocyte	0.0	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	mesenchymal cell	0.001311223953962326	0.916588573263026	PP cell	False	below detection	False	False
LRP1B	unknown	0.0003440349828451872	0.916588573263026	PP cell	False	below detection	False	False
PTPN22	PP cell	-0.002377924043685198	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	acinar cell	0.00010271323844790459	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	alpha cell	-0.00019481556955724955	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	beta cell	0.0012332957703620195	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	delta cell	0.0002905399596784264	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	duct epithelial cell	0.00031918202876113355	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	endothelial cell	-5.884101483388804e-05	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	epsilon cell	0.0	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	leukocyte	-0.009282751008868217	0.9158875743579388	leukocyte	False	below detection	True	False
PTPN22	mesenchymal cell	-0.0014906976139172912	0.9158875743579388	leukocyte	False	below detection	False	False
PTPN22	unknown	-0.000984709244221449	0.9158875743579388	leukocyte	False	below detection	False	False
LINC02009	PP cell	0.0	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	acinar cell	0.00045028049498796463	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	alpha cell	0.004948444664478302	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	beta cell	0.0007321530720219016	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	delta cell	0.005743513815104961	0.9149751802598178	delta cell	False	below detection	True	False
LINC02009	duct epithelial cell	1.7861719243228436e-05	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	endothelial cell	-0.001209934358485043	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	epsilon cell	0.0	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	leukocyte	0.0	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	mesenchymal cell	0.0	0.9149751802598178	delta cell	False	below detection	False	False
LINC02009	unknown	0.0	0.9149751802598178	delta cell	False	below detection	False	False
ICOS	PP cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	acinar cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	alpha cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	beta cell	-9.030528417497408e-06	0.9133121953421665	unknown	False	below detection	False	False
ICOS	delta cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	duct epithelial cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	endothelial cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	epsilon cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	leukocyte	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	mesenchymal cell	0.0	0.9133121953421665	unknown	False	below detection	False	False
ICOS	unknown	0.0033522495068609715	0.9133121953421665	unknown	False	below detection	True	False
IGF2BP2	PP cell	0.0167138259857893	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	acinar cell	0.010302159935235977	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	alpha cell	-0.005168979987502098	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	beta cell	-0.008632812649011612	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	delta cell	0.011502012610435486	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	duct epithelial cell	0.10054910182952881	0.907383501520183	duct epithelial cell	False	below detection	True	False
IGF2BP2	endothelial cell	-0.005704954266548157	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	epsilon cell	0.0	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	leukocyte	-0.008358299732208252	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	mesenchymal cell	0.01583181694149971	0.907383501520183	duct epithelial cell	False	below detection	False	False
IGF2BP2	unknown	0.023390483111143112	0.907383501520183	duct epithelial cell	False	below detection	False	False
LINC02357	PP cell	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	acinar cell	-0.00021195497538428754	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	alpha cell	-2.425117781967856e-05	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	beta cell	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	delta cell	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	duct epithelial cell	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	endothelial cell	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	epsilon cell	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	leukocyte	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	mesenchymal cell	0.0	0.9031778411536348	unknown	False	below detection	False	False
LINC02357	unknown	0.0	0.9031778411536348	unknown	False	below detection	True	False
CCRL2	PP cell	-0.0003387816250324249	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	acinar cell	0.002712637186050415	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	alpha cell	0.008224603720009327	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	beta cell	0.00018145132344216108	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	delta cell	-0.0056664347648620605	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	duct epithelial cell	0.007124528754502535	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	endothelial cell	0.004633612930774689	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	epsilon cell	0.0	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	leukocyte	0.007511414587497711	0.901221447341765	leukocyte	False	below detection	True	False
CCRL2	mesenchymal cell	0.02118721790611744	0.901221447341765	leukocyte	False	below detection	False	False
CCRL2	unknown	0.001899917609989643	0.901221447341765	leukocyte	False	below detection	False	False
CAPSL	PP cell	-0.00966714322566986	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	acinar cell	-0.0007846664520911872	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	alpha cell	-0.0024259276688098907	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	beta cell	-0.010815858840942383	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	delta cell	0.02139565348625183	0.8996076244450194	delta cell	False	below detection	True	False
CAPSL	duct epithelial cell	-0.00116053712554276	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	endothelial cell	0.0	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	epsilon cell	-0.02822037599980831	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	leukocyte	0.0	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	mesenchymal cell	-0.00028828790527768433	0.8996076244450194	delta cell	False	below detection	False	False
CAPSL	unknown	-0.0001933973398990929	0.8996076244450194	delta cell	False	below detection	False	False
GAB3	PP cell	-0.00545277027413249	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	acinar cell	1.8440885469317436e-05	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	alpha cell	0.0006503484910354018	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	beta cell	0.0008688685484230518	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	delta cell	0.0007828832603991032	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	duct epithelial cell	0.0015697851777076721	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	endothelial cell	0.020116109400987625	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	epsilon cell	0.0	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	leukocyte	-0.011318251490592957	0.898727959872776	leukocyte	False	below detection	True	False
GAB3	mesenchymal cell	0.002600989304482937	0.898727959872776	leukocyte	False	below detection	False	False
GAB3	unknown	-0.00035968655720353127	0.898727959872776	leukocyte	False	below detection	False	False
SLC1A2	PP cell	-0.002225344069302082	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	acinar cell	0.003924936056137085	0.8842782067314469	acinar cell	False	below detection	True	False
SLC1A2	alpha cell	-0.002709523541852832	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	beta cell	-0.0027340007945895195	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	delta cell	-0.003265775041654706	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	duct epithelial cell	0.0011438361834734678	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	endothelial cell	-0.004151962697505951	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	epsilon cell	0.006931471638381481	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	leukocyte	0.004370678216218948	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	mesenchymal cell	0.02174587920308113	0.8842782067314469	acinar cell	False	below detection	False	False
SLC1A2	unknown	-0.0016273902729153633	0.8842782067314469	acinar cell	False	below detection	False	False
CD226	PP cell	-0.003236255841329694	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	acinar cell	0.0002452919725328684	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	alpha cell	0.0006657075136899948	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	beta cell	0.0003546220250427723	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	delta cell	-0.0005572247318923473	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	duct epithelial cell	0.0008469652384519577	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	endothelial cell	-0.0014698246959596872	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	epsilon cell	-0.016503503546118736	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	leukocyte	-0.021348802372813225	0.8836975552722139	leukocyte	False	below detection	True	False
CD226	mesenchymal cell	-0.0008356263861060143	0.8836975552722139	leukocyte	False	below detection	False	False
CD226	unknown	-0.0013403026387095451	0.8836975552722139	leukocyte	False	below detection	False	False
LINC02757	PP cell	-0.005906518083065748	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	acinar cell	0.00011998573609162122	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	alpha cell	-2.3051470634527504e-05	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	beta cell	-9.638431947678328e-06	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	delta cell	-0.00047573589836247265	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	duct epithelial cell	0.0	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	endothelial cell	0.015800820663571358	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	epsilon cell	0.0	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	leukocyte	0.0	0.8832524263952068	mesenchymal cell	False	below detection	False	False
LINC02757	mesenchymal cell	-0.002175844507291913	0.8832524263952068	mesenchymal cell	False	below detection	True	False
LINC02757	unknown	0.0019184185657650232	0.8832524263952068	mesenchymal cell	False	below detection	False	False
SLC16A11	PP cell	0.005996052175760269	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	acinar cell	0.00028858124278485775	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	alpha cell	0.0009851455688476562	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	beta cell	-0.005266368389129639	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	delta cell	0.003789813257753849	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	duct epithelial cell	-0.004082951694726944	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	endothelial cell	-0.001214347779750824	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	epsilon cell	0.09186717867851257	0.8815573711768181	epsilon cell	False	below detection	True	False
SLC16A11	leukocyte	0.0	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	mesenchymal cell	0.0029202690348029137	0.8815573711768181	epsilon cell	False	below detection	False	False
SLC16A11	unknown	-0.0023225885815918446	0.8815573711768181	epsilon cell	False	below detection	False	False
LINC00574	PP cell	0.0057006352581083775	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	acinar cell	-0.0006417208351194859	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	alpha cell	-0.00025020912289619446	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	beta cell	-0.0001214989461004734	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	delta cell	-3.0331546440720558e-05	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	duct epithelial cell	0.00301026226952672	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	endothelial cell	0.0	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	epsilon cell	-0.006026275455951691	0.8806311747152211	epsilon cell	False	below detection	True	False
LINC00574	leukocyte	0.0014440566301345825	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	mesenchymal cell	-0.0012569131795316935	0.8806311747152211	epsilon cell	False	below detection	False	False
LINC00574	unknown	0.002124037593603134	0.8806311747152211	epsilon cell	False	below detection	False	False
FUT2	PP cell	-0.007064647041261196	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	acinar cell	0.05841263756155968	0.8801455762235575	acinar cell	False	below detection	True	False
FUT2	alpha cell	0.0014415374025702477	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	beta cell	0.0022721560671925545	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	delta cell	-0.0022767572663724422	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	duct epithelial cell	0.00635189563035965	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	endothelial cell	0.0012937563005834818	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	epsilon cell	-0.0030006372835487127	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	leukocyte	-0.0004667658358812332	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	mesenchymal cell	-0.0010088183917105198	0.8801455762235575	acinar cell	False	below detection	False	False
FUT2	unknown	0.0003077643923461437	0.8801455762235575	acinar cell	False	below detection	False	False
FLI1	PP cell	0.0	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	acinar cell	-0.00023820027126930654	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	alpha cell	3.9484002627432346e-05	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	beta cell	-4.374131094664335e-05	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	delta cell	-0.0008660691091790795	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	duct epithelial cell	-0.00044270118814893067	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	endothelial cell	0.01922997087240219	0.8800907352544531	endothelial cell	False	below detection	True	False
FLI1	epsilon cell	0.02310490608215332	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	leukocyte	0.004324795678257942	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	mesenchymal cell	0.009602226316928864	0.8800907352544531	endothelial cell	False	below detection	False	False
FLI1	unknown	-0.009795458056032658	0.8800907352544531	endothelial cell	False	below detection	False	False
C1QTNF6	PP cell	0.002726689912378788	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	acinar cell	0.0021090488880872726	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	alpha cell	0.01069136057049036	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	beta cell	-0.004329209215939045	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	delta cell	-0.003642515279352665	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	duct epithelial cell	0.004128962755203247	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	endothelial cell	0.004082264844328165	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	epsilon cell	-0.0030006372835487127	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	leukocyte	0.007381566800177097	0.8770168961648152	mesenchymal cell	False	below detection	False	False
C1QTNF6	mesenchymal cell	0.04073210060596466	0.8770168961648152	mesenchymal cell	False	below detection	True	False
C1QTNF6	unknown	0.0034891627728939056	0.8770168961648152	mesenchymal cell	False	below detection	False	False
IGF2	PP cell	-4.2029299947898835e-05	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	acinar cell	-0.0018038977868855	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	alpha cell	-0.0009920375887304544	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	beta cell	0.002415372058749199	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	delta cell	0.0009141494520008564	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	duct epithelial cell	-0.005066389217972755	0.8764382721777169	duct epithelial cell	False	below detection	True	False
IGF2	endothelial cell	-0.0010951366275548935	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	epsilon cell	0.0	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	leukocyte	0.0	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	mesenchymal cell	0.001955309882760048	0.8764382721777169	duct epithelial cell	False	below detection	False	False
IGF2	unknown	0.002055000513792038	0.8764382721777169	duct epithelial cell	False	below detection	False	False
LINC01179	PP cell	-4.2029299947898835e-05	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	acinar cell	-0.0001680944551480934	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	alpha cell	-3.642929732450284e-05	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	beta cell	0.00011859848746098578	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	delta cell	0.0	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	duct epithelial cell	0.0	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	endothelial cell	0.0	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	epsilon cell	0.0	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	leukocyte	0.0	0.8738809606576584	leukocyte	False	below detection	True	False
LINC01179	mesenchymal cell	-0.0002630539529491216	0.8738809606576584	leukocyte	False	below detection	False	False
LINC01179	unknown	-8.700228499947116e-05	0.8738809606576584	leukocyte	False	below detection	False	False
CTSH	PP cell	-0.0058953724801540375	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	acinar cell	0.015609964728355408	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	alpha cell	0.007551215589046478	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	beta cell	0.005405198782682419	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	delta cell	0.06154873967170715	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	duct epithelial cell	0.13765275478363037	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	True	True
CTSH	endothelial cell	0.049339503049850464	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	epsilon cell	-0.0039044003933668137	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	leukocyte	0.20603421330451965	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	mesenchymal cell	0.04555186629295349	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
CTSH	unknown	0.03482288122177124	0.8698726971154235	duct epithelial cell	True	duct epithelial cell	False	True
ASCL2	PP cell	0.019074413925409317	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	acinar cell	0.0032092113979160786	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	alpha cell	0.022481486201286316	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	beta cell	0.17264381051063538	0.8635026213593437	beta cell	False	below detection	True	False
ASCL2	delta cell	-0.01970362663269043	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	duct epithelial cell	0.00951414555311203	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	endothelial cell	0.015138418413698673	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	epsilon cell	0.005752650089561939	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	leukocyte	0.06401123106479645	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	mesenchymal cell	-0.0033726696856319904	0.8635026213593437	beta cell	False	below detection	False	False
ASCL2	unknown	0.006900417618453503	0.8635026213593437	beta cell	False	below detection	False	False
CTRB1	PP cell	0.20154279470443726	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	acinar cell	0.7590751647949219	0.856412640618157	acinar cell	True	acinar cell	True	True
CTRB1	alpha cell	0.27794647216796875	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	beta cell	0.3261204957962036	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	delta cell	0.2761487066745758	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	duct epithelial cell	0.34624409675598145	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	endothelial cell	0.21115383505821228	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	epsilon cell	0.13946795463562012	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	leukocyte	0.3296070992946625	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	mesenchymal cell	0.24429646134376526	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB1	unknown	0.15273961424827576	0.856412640618157	acinar cell	True	acinar cell	False	True
CTRB2	PP cell	0.18917131423950195	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	acinar cell	0.4002995491027832	0.8507401779160778	acinar cell	True	acinar cell	True	True
CTRB2	alpha cell	0.25957542657852173	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	beta cell	0.2847558856010437	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	delta cell	0.15245023369789124	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	duct epithelial cell	0.23815977573394775	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	endothelial cell	0.16960841417312622	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	epsilon cell	0.20546802878379822	0.8507401779160778	acinar cell	True	acinar cell	False	True
